"","ID","Gene.symbol"
"7990511",7990511,"PTPN9"
"8148748",8148748,"WDR97"
"7943345",7943345,""
"8028984",8028984,"CYP2F1"
"8027032",8027032,"C19orf60"
"8113733",8113733,"CEP120"
"7964979",7964979,""
"7992828",7992828,"IL32"
"8124868",8124868,"CCHCR1"
"8090509",8090509,"RAB7A"
"8013919",8013919,"ABHD15"
"8125038",8125038,"LY6G6E"
"8178582",8178582,"LY6G6E"
"8179810",8179810,"LY6G6E"
"8120992",8120992,"ZNF292"
"8180382",8180382,"KRTAP5-7"
"7902930",7902930,"HSP90B3P"
"8169028",8169028,"BEX3"
"8107356",8107356,"DCP2"
"8159992",8159992,"ERMP1"
"8062377",8062377,"SRC"
"8103204",8103204,""
"7919438",7919438,"NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14"
"7901601",7901601,"MRPL37"
"7926368",7926368,"VIM"
"8088526",8088526,"THOC7"
"8067167",8067167,"AURKA"
"7986975",7986975,""
"7944952",7944952,"KRT18P59"
"8070789",8070789,"KRTAP12-4"
"8067756",8067756,"UCKL1"
"7940654",7940654,"SCGB1A1"
"8170859",8170859,"RPL10"
"8144420",8144420,"LINC00965///LINC00965"
"8144494",8144494,"LINC00965///LINC00965"
"8137693",8137693,"COX19///ADAP1"
"7964745",7964745,"TMBIM4///TMBIM4"
"7902850",7902850,"GBP6"
"8047459",8047459,""
"8045336",8045336,"GPR39"
"8090152",8090152,"ROPN1B///ROPN1"
"8143635",8143635,"NOBOX"
"8110084",8110084,"MSX2"
"7917080",7917080,"DLSTP1"
"8133549",8133549,"GTF2IRD2B///GTF2IRD2"
"8148949",8148949,"TMED10P1"
"8148070",8148070,"COL14A1"
"8018352",8018352,"SLC25A19"
"8041122",8041122,"PPP1CB"
"8168602",8168602,""
"8029006",8029006,"AXL"
"8003484",8003484,"VPS9D1"
"8120176",8120176,"C6orf141"
"8072266",8072266,"CABP7"
"7985030",7985030,"DNM1P35"
"8036954",8036954,""
"7963588",7963588,""
"7946029",7946029,""
"8025998",8025998,"ZNF136"
"8146268",8146268,"FNTA"
"7919584",7919584,"HIST2H2BF///HIST2H2BA"
"7944955",7944955,"PKNOX2"
"8113010",8113010,"CCNH"
"8033414",8033414,"PCP2"
"7903115",7903115,""
"8137404",8137404,"CHPF2"
"8159441",8159441,"PHPT1"
"8067111",8067111,""
"8086503",8086503,"ZDHHC3"
"8159036",8159036,"ADAMTS13"
"8073962",8073962,"MOV10L1"
"7921346",7921346,"CD1B"
"8072374",8072374,"SLC35E4"
"8082926",8082926,"SOX14"
"8075026",8075026,"PIWIL3"
"8073698",8073698,"LINC00207"
"8107044",8107044,"ERAP2"
"8155699",8155699,"FXN"
"7955797",7955797,"AMHR2"
"8043131",8043131,"ELMOD3"
"8113035",8113035,""
"7938420",7938420,""
"7914809",7914809,"KIAA0319L"
"8100977",8100977,"CXCL5"
"7957404",7957404,"METTL25"
"8168028",8168028,"STARD8"
"8097513",8097513,"MGST2"
"8122336",8122336,"ABRACL"
"8026687",8026687,"OCEL1"
"8071881",8071881,"SPECC1L-ADORA2A///SPECC1L"
"8015232",8015232,"KRTAP4-5"
"7939087",7939087,"ARL14EP"
"7921625",7921625,"SLAMF6"
"8134079",8134079,"GTPBP10"
"8084788",8084788,"CLDN16"
"8065392",8065392,""
"8177273",8177273,"PRORY"
"8122144",8122144,"SNORA33"
"8155440",8155440,"FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4"
"8161583",8161583,"FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4"
"7959775",7959775,""
"8166805",8166805,"ATP6AP2"
"7907146",7907146,"TBX19"
"8115814",8115814,"SH3PXD2B"
"7923772",7923772,"LEMD1"
"8065517",8065517,"ZNF337"
"8032650",8032650,"PIP5K1C"
"8072705",8072705,"RASD2"
"8165995",8165995,"HCCS"
"7988467",7988467,"FBN1"
"7921462",7921462,"VSIG8"
"7939314",7939314,"EHF"
"7986515",7986515,""
"7986525",7986525,""
"8123372",8123372,""
"8084755",8084755,"MIR28"
"7907962",7907962,""
"8168291",8168291,"ITGB1BP2"
"8156521",8156521,"MIRLET7F1"
"8125731",8125731,"ZBTB22"
"7939116",7939116,""
"8090503",8090503,""
"8167314",8167314,"TBC1D25"
"8090960",8090960,"DBR1"
"8054967",8054967,"CYP27C1"
"7939137",7939137,"EIF3M"
"8104617",8104617,""
"8008289",8008289,"TMEM92"
"8037236",8037236,""
"7910229",7910229,"ARF1"
"8175732",8175732,"MAGEA2B///MAGEA12///MAGEA2"
"8158028",8158028,"LRSAM1"
"8120135",8120135,"ADGRF4"
"8059748",8059748,"ECEL1"
"8141206",8141206,"BAIAP2L1"
"8169792",8169792,"SH2D1A"
"8088001",8088001,"NEK4"
"8084541",8084541,"VPS8///VPS8"
"8019885",8019885,"SMCHD1"
"8079167",8079167,"TOPAZ1"
"8022799",8022799,""
"8066574",8066574,"WFDC10B"
"7897675",7897675,"ANGPTL7"
"7920264",7920264,"S100A5"
"8144742",8144742,"MICU3"
"8089830",8089830,"LRRC58"
"8001327",8001327,""
"7958942",7958942,"CFAP73"
"8104926",8104926,""
"8118794",8118794,"HMGA1"
"7991283",7991283,"RHCG"
"7987650",7987650,"LTK"
"8148941",8148941,"ZNF7"
"7957273",7957273,""
"7948324",7948324,"OR5B3"
"8067858",8067858,""
"7914084",7914084,"CD164L2"
"7916185",7916185,"ZCCHC11"
"8075600",8075600,"BPIFC"
"7916570",7916570,"OMA1"
"8065386",8065386,""
"7942820",7942820,""
"8050071",8050071,"ADI1"
"7953547",7953547,"ATN1"
"8026456",8026456,"CYP4F3"
"8173922",8173922,""
"8052674",8052674,""
"7992552",7992552,"MLST8"
"7906284",7906284,"LRRC71"
"8128712",8128712,""
"7997680",7997680,"GSE1"
"8072784",8072784,"KCTD17"
"8097827",8097827,""
"8051394",8051394,""
"8061167",8061167,"LINC00851"
"8017827",8017827,""
"8030831",8030831,"ZNF175"
"8020668",8020668,"IMPACT"
"7944767",7944767,""
"8066482",8066482,"WFDC5"
"7953924",7953924,"CLEC9A"
"8117382",8117382,"HIST1H2BD"
"7903355",7903355,"GPR88"
"8006214",8006214,"ADAP2"
"8180294",8180294,""
"8101000",8101000,"LOC541467"
"8065230",8065230,"RBBP9"
"7922130",7922130,"DPT"
"8074897",8074897,"LOC388882"
"8171624",8171624,"ADGRG2"
"8151475",8151475,"TPD52///TPD52"
"8148982",8148982,"LOC105377774"
"8129231",8129231,"FAM184A"
"8065280",8065280,"RALGAPA2"
"8040490",8040490,"KLHL29"
"7946661",7946661,"DKK3"
"8135089",8135089,"ZNHIT1"
"8106931",8106931,"SLF1"
"8156082",8156082,""
"8159969",8159969,""
"7946280",7946280,"OR6A2"
"8130628",8130628,"AGPAT4"
"7917896",7917896,"ALG14"
"8093141",8093141,"WDR53"
"8024485",8024485,"GADD45B"
"8141872",8141872,"NAPEPLD"
"8158862",8158862,"SNORD62B///SNORD62A"
"8158864",8158864,"SNORD62B///SNORD62A"
"7991157",7991157,""
"8155487",8155487,"FGF7P3///FGF7P6///FGF7"
"8161423",8161423,"FGF7P3///FGF7P6///FGF7"
"8161455",8161455,"FGF7P3///FGF7P6///FGF7"
"8061483",8061483,"LOC100134868"
"7974473",7974473,"FBXO34"
"8007651",8007651,"DBF4B"
"8022102",8022102,""
"8088664",8088664,"SUCLG2"
"7959249",7959249,""
"7905198",7905198,"TARS2"
"8032480",8032480,"LSM7"
"8003089",8003089,"MBTPS1"
"7933731",7933731,""
"7971731",7971731,"ATP7B"
"8117429",8117429,"HIST1H2BI"
"8046518",8046518,""
"8104912",8104912,"SKP2"
"8063410",8063410,"PARD6B"
"8117415",8117415,"HIST1H3I///HIST1H3E"
"8020827",8020827,"MEP1B"
"8043489",8043489,""
"7966343",7966343,""
"7921012",7921012,"MIR9-1"
"7986757",7986757,"NDN"
"7939056",7939056,"BBOX1"
"7976243",7976243,"CPSF2"
"7898537",7898537,"PAX7"
"7960357",7960357,""
"8023876",8023876,"SMIM21"
"8152506",8152506,"SAMD12"
"8068919",8068919,"PDXK"
"8020110",8020110,"RAB31"
"8000941",8000941,"ZNF629"
"8077204",8077204,"APOC3"
"7902738",7902738,"CLCA4"
"8088680",8088680,"EOGT"
"7947553",7947553,"LRRC4C"
"7928119",7928119,"EIF4EBP2"
"8018177",8018177,"CD300C"
"8022249",8022249,""
"8172803",8172803,""
"8159373",8159373,"FAM69B"
"8095456",8095456,"ODAM"
"8088548",8088548,"LINC00994"
"7992447",7992447,"SYNGR3"
"7951284",7951284,"MMP3"
"8097717",8097717,"ARHGAP10"
"8115010",8115010,""
"8117567",8117567,"VN1R10P"
"7914996",7914996,"MEAF6"
"8099362",8099362,""
"7944845",7944845,"PANX3"
"8170825",8170825,"OPN1MW2///OPN1LW///OPN1MW"
"8055194",8055194,"TUBA3E"
"8055222",8055222,"POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH"
"8000963",8000963,"STX1B"
"8143955",8143955,""
"7970395",7970395,"TUBA3C"
"7898355",7898355,""
"7927031",7927031,""
"7978428",7978428,"STRN3"
"7923889",7923889,"EIF2D"
"8117746",8117746,"SNORD32B"
"7939298",7939298,"CAT"
"7991602",7991602,"PCSK6"
"7925184",7925184,"RBM34"
"7984779",7984779,"PML"
"7948326",7948326,"OR5B2"
"8101210",8101210,""
"8138189",8138189,"RPA3"
"8159109",8159109,"LINC00094"
"8085052",8085052,""
"8048319",8048319,"VIL1"
"8090446",8090446,""
"8072931",8072931,"GCAT"
"8062658",8062658,"LPIN3"
"8159967",8159967,""
"8104012",8104012,""
"8022612",8022612,"ZNF521"
"8007123",8007123,"KRTAP9-6///KRTAP9-7///KRTAP9-1///KRTAP9-4///KRTAP9-8///KRTAP9-3///KRTAP9-2///KRTAP9-9"
"8112376",8112376,"CENPK"
"8019954",8019954,"DLGAP1-AS1"
"7992197",7992197,""
"7961580",7961580,"LMO3"
"7915902",7915902,"CYP4A11"
"8062461",8062461,"LBP"
"7925927",7925927,""
"7931830",7931830,""
"8089060",8089060,"GABRR3"
"8109572",8109572,"C5orf52"
"7928602",7928602,"SFTPA2///SFTPA1///SFTPA2///SFTPA1"
"7928632",7928632,"SFTPA2///SFTPA1///SFTPA2///SFTPA1"
"7982080",7982080,"SNORD115-37"
"8063240",8063240,""
"7959292",7959292,""
"7906775",7906775,"HSPA7///HSPA6"
"8054192",8054192,"MITD1"
"8114119",8114119,"FSTL4"
"8134036",8134036,"STEAP2"
"8065339",8065339,"LOC284788"
"8108013",8108013,""
"8088772",8088772,""
"8093425",8093425,"IDUA"
"8064203",8064203,"ABHD16B"
"8121418",8121418,"SMPD2"
"7986293",7986293,"MCTP2"
"8100603",8100603,"CENPC"
"7981373",7981373,""
"7993267",7993267,"TNFRSF17"
"7926672",7926672,""
"8054769",8054769,"PS1TP4///SLC35F5"
"7998601",7998601,"IGFALS"
"7898713",7898713,"CELA3B"
"8129728",8129728,"AHI1"
"8042568",8042568,"OR7E91P"
"8176006",8176006,"TEX28"
"8176012",8176012,"TEX28"
"8076826",8076826,"C22orf34"
"8098463",8098463,""
"8169473",8169473,"PLS3"
"7933723",7933723,"IPMK"
"8047248",8047248,"PLCL1"
"8050813",8050813,"DNMT3A"
"7992516",7992516,""
"8105229",8105229,"PELO///ITGA1"
"7954100",7954100,""
"8113303",8113303,""
"8106528",8106528,""
"7909967",7909967,"CAPN2"
"7953871",7953871,""
"7941444",7941444,"CTSW"
"7984606",7984606,"NR2E3"
"8069666",8069666,""
"8127498",8127498,"MIR30C2"
"7963009",7963009,"RHEBL1"
"8174576",8174576,"AMOT"
"8048350",8048350,"PLCD4"
"8132167",8132167,"CCDC129"
"7964675",7964675,""
"8024792",8024792,"EBI3"
"7946781",7946781,"PLEKHA7"
"7967698",7967698,""
"7897966",7897966,"C1orf158"
"8118086",8118086,"TCF19"
"8177947",8177947,"TCF19"
"8002082",8002082,"GFOD2"
"8013753",8013753,"NARR///RAB34"
"7941714",7941714,"C11orf80"
"7966596",7966596,"IQCD"
"7934812",7934812,"WAPL"
"8068612",8068612,"WRB"
"7971163",7971163,""
"8113443",8113443,""
"8126486",8126486,"CUL7"
"7981994",7981994,"SNORD116-23"
"7986565",7986565,""
"8169947",8169947,"OR13H1"
"8044548",8044548,"IL36A"
"7961252",7961252,"PRH1-PRR4///PRR4"
"7948167",7948167,"APLNR"
"8151795",8151795,"CDH17"
"8175768",8175768,"PNMA6A"
"7909188",7909188,"IKBKE"
"8091867",8091867,"BCHE"
"7999752",7999752,"LYRM2///ZC3H11A"
"8049079",8049079,"C2orf57"
"8071179",8071179,"DGCR6"
"8111814",8111814,"SNORD72///RPL37"
"7906348",7906348,"CD1C"
"8167476",8167476,"PPP1R3F"
"8103092",8103092,"LOC100129572"
"8146637",8146637,"YTHDF3"
"8036031",8036031,""
"8106702",8106702,"ZCCHC9"
"7928367",7928367,""
"8176219",8176219,"CMC4///MTCP1"
"8086465",8086465,""
"7972239",7972239,"SLITRK6"
"7994487",7994487,"CD19"
"8042495",8042495,"SNRNP27"
"8119827",8119827,""
"7918716",7918716,"SYT6"
"8129837",8129837,"IL20RA"
"8043504",8043504,"MAL"
"7938878",7938878,""
"7933263",7933263,"PTPN20"
"8132978",8132978,""
"8115907",8115907,"NOP16"
"8046124",8046124,"DHRS9"
"7934161",7934161,"PRF1"
"7969298",7969298,""
"7942520",7942520,"LOC100287896"
"8003846",8003846,""
"8063211",8063211,"NCOA3"
"8079707",8079707,"NDUFAF3"
"8045561",8045561,""
"7910381",7910381,"DUSP5P1"
"8019177",8019177,"TMEM105"
"7977117",7977117,""
"7967021",7967021,"PXN"
"7906993",7906993,""
"8176460",8176460,"PRKY"
"7943620",7943620,"ATM"
"7999596",7999596,"LOC102724984///LOC728138///KIAA2013"
"7951497",7951497,"NPAT"
"7969576",7969576,"MIR17HG"
"8053761",8053761,""
"8049536",8049536,"LRRFIP1"
"8031884",8031884,"ZNF544"
"7926596",7926596,"COMMD3-BMI1///COMMD3"
"8100664",8100664,"TMPRSS11D"
"7988227",7988227,"SERINC4"
"7981387",7981387,"CDC42BPB"
"8044773",8044773,"MARCO"
"8069446",8069446,""
"7924055",7924055,"C1orf74"
"7927926",7927926,"DDX50"
"8133442",8133442,"LAT2"
"8091141",8091141,"XRN1"
"8027167",8027167,""
"8150872",8150872,"RPS20"
"8141803",8141803,"LOC102724229///RASA4B///RASA4CP///POLR2J4///RASA4"
"8157090",8157090,"TAL2"
"8175585",8175585,"ANKRD11"
"8154823",8154823,"ANKRD18B"
"7915444",7915444,"P3H1"
"7938890",7938890,"PRMT3"
"8054467",8054467,"SEPT10"
"7965322",7965322,"KITLG"
"8008052",8008052,"SP2"
"8108708",8108708,"PCDHB7"
"8038954",8038954,"ZNF616"
"8137964",8137964,"FBXL18"
"7992956",7992956,"GLIS2"
"8131494",8131494,""
"8050278",8050278,"PDIA6"
"8071444",8071444,"AIFM3"
"8042993",8042993,"CTNNA2"
"7985192",7985192,"HYKK"
"8173531",8173531,"HDAC8"
"8152668",8152668,"ATAD2"
"8171313",8171313,"ARHGAP6"
"8081710",8081710,"SIDT1"
"8167526",8167526,"GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1"
"7900461",7900461,"ZNF684"
"8039740",8039740,"ZNF329"
"7983826",7983826,""
"8043187",8043187,"MAT2A"
"7970329",7970329,"GAS6"
"8134890",8134890,"GNB2"
"8114970",8114970,"C5orf46"
"8126434",8126434,""
"8101957",8101957,"EMCN"
"7925954",7925954,"NET1"
"8137240",8137240,"GIMAP7"
"8178476",8178476,"ATP6V1G2-DDX39B///DDX39B"
"7930880",7930880,""
"7981951",7981951,"SNORD116-6///SNORD116-2"
"8017850",8017850,"WIPI1"
"8089062",8089062,"CLDND1"
"7920175",7920175,"FLG2"
"8064464",8064464,"SIRPD"
"7939383",7939383,"PRR5L"
"8113367",8113367,""
"8072382",8072382,"OSBP2"
"7961503",7961503,"SMCO3"
"7913805",7913805,"RUNX3"
"8136983",8136983,"OR2A9P///OR2A20P"
"8007134",8007134,"KRTAP9-6///KRTAP9-7///KRTAP9-4///KRTAP9-8///KRTAP9-3///KRTAP9-2///KRTAP9-9"
"8149733",8149733,"TNFRSF10B"
"8108470",8108470,""
"7902687",7902687,"CYR61"
"7897460",7897460,"SLC25A33"
"7990273",7990273,"STOML1"
"8021368",8021368,""
"8053584",8053584,"CD8A"
"8155081",8155081,""
"8140211",8140211,"SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1"
"8167603",8167603,"CLCN5"
"8043030",8043030,""
"8123739",8123739,"NRN1"
"8148358",8148358,"PHF20L1"
"7908993",7908993,"SOX13"
"7926983",7926983,"CREM"
"7905077",7905077,"HIST2H2BD"
"8148619",8148619,""
"8074972",8074972,"GSTTP2///GSTTP1"
"7963280",7963280,"SMAGP"
"8158022",8158022,"ZNF79"
"8151917",8151917,"MTERF3"
"7927153",7927153,""
"7997281",7997281,"TERF2IP"
"7929487",7929487,"CYP2C9"
"8166999",8166999,"CHST7"
"8127065",8127065,"GSTA2"
"7904976",7904976,"NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14"
"8015868",8015868,"MPP2"
"8121884",8121884,""
"7944401",7944401,"HMBS"
"8082517",8082517,"H1FX-AS1"
"7967212",7967212,"HPD"
"7922353",7922353,"SLC9C2"
"8127999",8127999,""
"8047910",8047910,"PTH2R"
"8018297",8018297,"NT5C"
"7942279",7942279,"FAM86C1"
"7987815",7987815,"PLA2G4F"
"7919314",7919314,"FMO5"
"7993889",7993889,"C16orf52"
"8004905",8004905,"USP43"
"8086908",8086908,"PLXNB1"
"7980580",7980580,"GALC"
"7922152",7922152,"CCDC181"
"8132943",8132943,"CCT6A"
"8180335",8180335,"UBE2D3"
"8092726",8092726,"CLDN1"
"7972665",7972665,"METTL21C"
"8144392",8144392,"DEFB109P1B///DEFB109P1"
"8149245",8149245,"DEFB109P1B///DEFB109P1"
"7968514",7968514,"N4BP2L1"
"8094142",8094142,""
"8079189",8079189,"ZKSCAN7"
"8112894",8112894,""
"7914764",7914764,"ZMYM6"
"8093386",8093386,"MYL5"
"8153334",8153334,""
"8137802",8137802,"LOC401296"
"8176832",8176832,"DAZ4///DAZ2///DAZ3///DAZ1"
"8176878",8176878,"DAZ4///DAZ2///DAZ3///DAZ1"
"8177354",8177354,"DAZ4///DAZ2///DAZ3///DAZ1"
"8105487",8105487,"RAB3C"
"8149084",8149084,"MCPH1-AS1"
"8125436",8125436,"HLA-DRB5"
"8099008",8099008,"ZFYVE28"
"7952750",7952750,""
"8144473",8144473,"DEFB103A///DEFB103B"
"8149172",8149172,"DEFB103A///DEFB103B"
"8071390",8071390,""
"7963359",7963359,"KRT83"
"8023816",8023816,"GTSCR1"
"8021774",8021774,"C18orf65"
"8040753",8040753,"TMEM214"
"7940851",7940851,"FLRT1"
"8139816",8139816,""
"8143518",8143518,"TRPV5"
"7971197",7971197,"ELF1"
"8165021",8165021,""
"7898167",7898167,"CTRC"
"8178289",8178289,"OR12D3"
"8166140",8166140,"MOSPD2"
"8070716",8070716,""
"8180332",8180332,"UBE2D3"
"8022570",8022570,""
"7944271",7944271,"TTC36"
"7972001",7972001,""
"7983274",7983274,"PDIA3P1///PDIA3"
"8124351",8124351,"SLC17A3"
"8036902",8036902,"SERTAD1"
"7938313",7938313,"IPO7"
"8069811",8069811,"KRTAP23-1"
"7910944",7910944,""
"8112918",8112918,""
"8117498",8117498,"BTN1A1"
"7933237",7933237,"ZFAND4"
"8124574",8124574,"ZSCAN12"
"8157698",8157698,"OR1K1"
"8045846",8045846,""
"8165438",8165438,"DPP7"
"8128310",8128310,""
"7928058",7928058,""
"8175169",8175169,"RAP2C"
"8128650",8128650,"SEC63"
"8038443",8038443,"FUZ"
"8141517",8141517,"PPP1R35"
"8026024",8026024,"ASNA1"
"8151310",8151310,"EYA1"
"7934898",7934898,"ANKRD22"
"8166398",8166398,"YY2///MBTPS2"
"7939072",7939072,"METTL15"
"8011415",8011415,"P2RX5-TAX1BP3///P2RX5"
"8161353",8161353,"LOC102724238///LOC554249///GLIDR"
"7944601",7944601,""
"8020357",8020357,"ANKRD30B"
"8133754",8133754,"LOC105375355///PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///DTX2///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1"
"8093258",8093258,"IQCG"
"7928534",7928534,"C10orf11"
"7917151",7917151,"NEXN-AS1"
"8042696",8042696,"SPR"
"7964460",7964460,"DDIT3"
"8124500",8124500,"LOC439938"
"8108321",8108321,"FAM53C"
"7954503",7954503,"MED21"
"7948155",7948155,"OR5AP2"
"8089584",8089584,"NEPRO"
"8146900",8146900,"XKR9"
"8030899",8030899,"ZNF766"
"8146914",8146914,"TERF1"
"8119915",8119915,"LINC01512"
"8085233",8085233,"RPUSD3"
"7970139",7970139,"TEX29"
"7939242",7939242,"CAPRIN1"
"8035271",8035271,"ABHD8"
"7955887",7955887,"HOXC5"
"7904953",7904953,""
"8142622",8142622,"RNF148"
"8108174",8108174,"PCBD2"
"8023437",8023437,"LOC642484"
"7957570",7957570,"PLXNC1"
"7991086",7991086,""
"7996654",7996654,"TSNAXIP1"
"7927305",7927305,"AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4"
"8169717",8169717,"GRIA3"
"7910636",7910636,""
"8173041",8173041,"FAM120C"
"8075061",8075061,""
"7898533",7898533,"KLHDC7A"
"7950899",7950899,"RAB38"
"8029368",8029368,"ZNF284"
"8138797",8138797,""
"8123819",8123819,"EEF1E1-BLOC1S5///EEF1E1"
"7904050",7904050,"MOV10"
"8073924",8073924,""
"7900510",7900510,"CTPS1"
"7931159",7931159,"PSTK///PSTK"
"8069565",8069565,"BTG3"
"8159379",8159379,"TMEM141"
"8119599",8119599,"PTCRA"
"7996715",7996715,"NRN1L"
"7900426",7900426,"SMAP2"
"8039511",8039511,"ISOC2"
"7902203",7902203,""
"8175977",8175977,"IRAK1"
"7933121",7933121,"CCNYL2"
"8125825",8125825,"RPS10-NUDT3///NUDT3"
"8045283",8045283,""
"8031732",8031732,"ZNF547///TRAPPC2B"
"8075850",8075850,"TEX33"
"8175365",8175365,""
"8154765",8154765,"DNAJA1"
"8088436",8088436,"C3orf67"
"7917347",7917347,"DDAH1"
"7990902",7990902,"LOC727751///GOLGA2P3Y///GOLGA2P7///GOLGA2P2Y///GOLGA2P10"
"8116651",8116651,""
"8058145",8058145,""
"8074316",8074316,"GGT2///GGT8P///GGTLC2///GGT3P///GGT1"
"8123864",8123864,"TFAP2A"
"8083453",8083453,""
"8037525",8037525,"CKM"
"8143188",8143188,"CREB3L2"
"8150974",8150974,""
"8053009",8053009,"FBXO41"
"8066212",8066212,""
"8067610",8067610,"CHRNA4"
"7997164",7997164,""
"8143247",8143247,"KIAA1549"
"7996361",7996361,"CES3"
"7933509",7933509,"PGBD3///ERCC6"
"8107722",8107722,"MEGF10"
"7991184",7991184,""
"7971860",7971860,""
"7935778",7935778,""
"7954645",7954645,"TSPAN11"
"7923942",7923942,"FCAMR"
"8124492",8124492,"HIST1H2BK"
"8065652",8065652,"SUN5"
"7957733",7957733,""
"7898353",7898353,"FAM231B///FAM231A"
"8093665",8093665,"GRK4"
"8027169",8027169,"GATAD2A"
"7968851",7968851,"TNFSF11"
"7930593",7930593,"PLEKHS1"
"8038382",8038382,"PIH1D1"
"7912031",7912031,"HES2"
"8000369",8000369,""
"8113489",8113489,""
"8099449",8099449,"FBXL5"
"8013521",8013521,""
"8148325",8148325,""
"8075728",8075728,"MYH9"
"8109824",8109824,""
"7919407",7919407,"PPIAL4C///PPIAL4A///PPIAL4G///PPIA"
"7924327",7924327,"GPATCH2"
"8114468",8114468,"SNORD63"
"8104838",8104838,"DNAJC21"
"7991159",7991159,"LOC727751///GOLGA2P3Y///GOLGA2P7///GOLGA2P2Y///GOLGA2P10"
"8059965",8059965,"KLHL30-AS1"
"8173362",8173362,""
"8110930",8110930,""
"8167577",8167577,"GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1"
"8167584",8167584,"GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1"
"8176076",8176076,"DNASE1L1"
"7913990",7913990,"GPATCH3"
"8030939",8030939,"ZNF534"
"7998174",7998174,"LUC7L"
"8140554",8140554,""
"8001423",8001423,"RPGRIP1L"
"7902282",7902282,"HHLA3"
"7977344",7977344,"PACS2"
"8156620",8156620,"NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F"
"8068883",8068883,"LOC102724652///CRYAA"
"8160278",8160278,"SAXO1"
"7970922",7970922,""
"8139057",8139057,"ELMO1"
"8161337",8161337,"FAM74A6///FAM74A4///FAM74A1"
"7915045",7915045,"C1orf109"
"8033455",8033455,"PRR36"
"7986755",7986755,"MAGEL2"
"7910030",7910030,"DNAH14"
"8055263",8055263,""
"8129608",8129608,"TAAR3"
"8153037",8153037,""
"7933840",7933840,""
"8148315",8148315,"POU5F1B"
"7950628",7950628,"INTS4"
"8143905",8143905,"ABCF2"
"7915870",7915870,"ATPAF1"
"7993248",7993248,"RMI2"
"8089247",8089247,""
"7989725",7989725,"PDCD7"
"8086517",8086517,"CDCP1"
"7997139",7997139,"CALB2"
"8086555",8086555,"LZTFL1"
"7987466",7987466,""
"8103951",8103951,"ACSL1"
"7989885",7989885,"LOC646358///DNAJB14"
"8170420",8170420,"MAMLD1"
"8081501",8081501,""
"8105146",8105146,"NIM1K"
"8083594",8083594,"PTX3"
"7897974",7897974,"PRAMEF12"
"8066029",8066029,""
"7970232",7970232,"F7"
"8118207",8118207,"SNORA38"
"8092220",8092220,""
"8169920",8169920,"RBMX2"
"7927784",7927784,"JMJD1C-AS1"
"7974190",7974190,"DNAJC19"
"8132493",8132493,"HECW1-IT1"
"7961275",7961275,"TAS2R13"
"8005200",8005200,"LRRC75A-AS1"
"8123407",8123407,"AFDN"
"7901460",7901460,"GPX7"
"8179750",8179750,"ATP6V1G2-DDX39B///DDX39B"
"8087669",8087669,"NPRL2"
"8113491",8113491,"STARD4"
"7918323",7918323,"SORT1"
"8160981",8160981,"FAM214B"
"8176133",8176133,"G6PD"
"7898020",7898020,"PRAMEF34P///PRAMEF36P///PRAMEF17///PRAMEF10///PRAMEF2"
"7898034",7898034,"PRAMEF34P///PRAMEF36P///PRAMEF17///PRAMEF10///PRAMEF2"
"8014969",8014969,"GJD3"
"7933672",7933672,"PCDH15"
"7984914",7984914,"CPLX3"
"8127696",8127696,"ERVK-19///ERVK-9///ERVK-6///ERVK-4"
"8149200",8149200,"ERVK-19///ERVK-9///ERVK-6///ERVK-4"
